num_attacks,board
39,"[[None, 'Battleship', None, None, None, None, None, None, 'Aircraft_Carrier', None], [None, 'Battleship', None, None, 'Cruiser', None, None, None, 'Aircraft_Carrier', None], [None, 'Battleship', None, None, 'Cruiser', None, None, None, 'Aircraft_Carrier', None], [None, 'Battleship', None, None, 'Cruiser', None, None, None, 'Aircraft_Carrier', None], [None, None, None, None, None, None, None, None, 'Aircraft_Carrier', 'Submarine'], [None, None, None, None, None, None, None, None, None, 'Submarine'], [None, None, 'Destroyer', None, None, None, None, None, None, 'Submarine'], [None, None, 'Destroyer', None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
30,"[[None, 'Battleship', 'Submarine', None, None, None, None, None, None, None], [None, 'Battleship', 'Submarine', None, None, None, None, None, None, None], [None, 'Battleship', 'Submarine', None, None, None, None, None, None, None], [None, 'Battleship', 'Destroyer', None, None, None, None, None, None, None], [None, None, 'Destroyer', None, None, None, 'Aircraft_Carrier', None, None, None], ['Cruiser', None, None, None, None, None, 'Aircraft_Carrier', None, None, None], ['Cruiser', None, None, None, None, None, 'Aircraft_Carrier', None, None, None], ['Cruiser', None, None, None, None, None, 'Aircraft_Carrier', None, None, None], [None, None, None, None, None, None, 'Aircraft_Carrier', None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
43,"[[None, 'Cruiser', None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None, None], [None, 'Cruiser', None, None, None, None, None, None, None, None], [None, 'Cruiser', None, None, 'Submarine', 'Submarine', 'Submarine', None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, 'Battleship', None], [None, None, None, None, None, None, None, None, 'Battleship', None], [None, None, None, None, None, None, None, None, 'Battleship', None], [None, 'Destroyer', 'Destroyer', None, None, None, None, None, 'Battleship', None]]"
44,"[['Cruiser', None, None, None, None, None, 'Aircraft_Carrier', None, None, None], ['Cruiser', None, None, None, None, None, 'Aircraft_Carrier', None, None, None], ['Cruiser', None, None, None, None, 'Destroyer', 'Aircraft_Carrier', None, None, None], ['Battleship', 'Battleship', 'Battleship', 'Battleship', None, 'Destroyer', 'Aircraft_Carrier', None, None, None], [None, None, None, None, None, None, 'Aircraft_Carrier', None, None, None], [None, None, None, None, None, None, None, None, None, 'Submarine'], [None, None, None, None, None, None, None, None, None, 'Submarine'], [None, None, None, None, None, None, None, None, None, 'Submarine'], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
66,"[[None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, 'Submarine', 'Submarine', 'Submarine'], [None, None, None, None, None, None, None, None, None, None], [None, 'Battleship', 'Cruiser', 'Cruiser', 'Cruiser', None, None, None, None, None], [None, 'Battleship', 'Destroyer', 'Destroyer', None, None, None, None, None, None], [None, 'Battleship', None, None, None, None, None, None, None, None], [None, 'Battleship', None, None, None, None, None, None, None, None], [None, None, None, None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None], [None, None, None, None, None, None, None, None, None, None]]"
19,"[[None, None, None, None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None], [None, None, 'Submarine', None, None, 'Cruiser', None, None, None, None], [None, None, 'Submarine', None, None, 'Cruiser', None, None, None, None], [None, None, 'Submarine', None, None, 'Cruiser', None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, 'Destroyer', None, None, None, None, None, None, None], [None, None, 'Destroyer', 'Battleship', 'Battleship', 'Battleship', 'Battleship', None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
41,"[[None, None, None, None, None, None, None, None, None, None], [None, None, None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None, None], [None, None, None, None, None, None, None, None, None, None], ['Submarine', 'Submarine', 'Submarine', None, None, None, None, None, None, None], ['Cruiser', 'Cruiser', 'Cruiser', None, None, None, None, None, None, 'Battleship'], ['Destroyer', None, None, None, None, None, None, None, None, 'Battleship'], ['Destroyer', None, None, None, None, None, None, None, None, 'Battleship'], [None, None, None, None, None, None, None, None, None, 'Battleship'], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
50,"[[None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, 'Aircraft_Carrier', None, None, None, None, None], [None, None, None, 'Destroyer', 'Aircraft_Carrier', None, None, None, None, None], [None, None, None, 'Destroyer', 'Aircraft_Carrier', None, None, None, 'Cruiser', None], [None, None, None, None, 'Aircraft_Carrier', None, None, None, 'Cruiser', None], [None, None, None, None, 'Aircraft_Carrier', None, None, None, 'Cruiser', None], [None, 'Submarine', 'Submarine', 'Submarine', None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, 'Battleship', 'Battleship', 'Battleship', 'Battleship', None, None]]"
57,"[[None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, 'Destroyer', 'Destroyer', None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None, None, None, None], [None, None, 'Cruiser', None, None, None, None, None, None, None], [None, None, 'Cruiser', None, 'Submarine', None, None, None, None, None], [None, None, 'Cruiser', None, 'Submarine', None, None, None, None, None], [None, None, None, None, 'Submarine', 'Battleship', 'Battleship', 'Battleship', 'Battleship', None]]"
38,"[[None, None, None, None, None, None, None, None, None, None], ['Aircraft_Carrier', None, None, None, None, None, None, None, None, None], ['Aircraft_Carrier', None, None, None, None, None, None, None, None, 'Cruiser'], ['Aircraft_Carrier', None, None, None, None, None, None, None, None, 'Cruiser'], ['Aircraft_Carrier', 'Destroyer', 'Destroyer', None, None, None, None, None, None, 'Cruiser'], ['Aircraft_Carrier', None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, 'Battleship', 'Battleship', 'Battleship', 'Battleship', 'Submarine', 'Submarine', 'Submarine', None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
48,"[['Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None, None, None, None, None], [None, None, None, 'Battleship', None, None, None, None, None, None], [None, None, None, 'Battleship', None, None, None, None, None, None], [None, None, None, 'Battleship', None, None, None, None, None, None], [None, None, None, 'Battleship', None, None, None, None, 'Cruiser', None], [None, None, None, 'Destroyer', 'Destroyer', None, None, None, 'Cruiser', None], [None, None, None, None, None, None, None, None, 'Cruiser', None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], ['Submarine', 'Submarine', 'Submarine', None, None, None, None, None, None, None]]"
35,"[[None, None, 'Aircraft_Carrier', None, None, None, None, None, None, None], [None, None, 'Aircraft_Carrier', None, None, None, None, None, None, None], [None, None, 'Aircraft_Carrier', None, None, None, None, None, None, None], ['Cruiser', None, 'Aircraft_Carrier', None, None, None, None, None, None, None], ['Cruiser', None, 'Aircraft_Carrier', None, None, None, 'Battleship', None, None, None], ['Cruiser', None, None, None, None, None, 'Battleship', None, None, None], [None, None, None, None, None, None, 'Battleship', None, None, None], ['Destroyer', 'Destroyer', None, None, None, None, 'Battleship', 'Submarine', None, None], [None, None, None, None, None, None, None, 'Submarine', None, None], [None, None, None, None, None, None, None, 'Submarine', None, None]]"
40,"[[None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, 'Battleship', None, None], [None, None, None, None, None, None, None, 'Battleship', None, 'Cruiser'], [None, None, None, None, None, None, None, 'Battleship', None, 'Cruiser'], [None, None, None, None, None, None, None, 'Battleship', None, 'Cruiser'], ['Submarine', 'Submarine', 'Submarine', None, None, 'Destroyer', None, None, None, None], [None, None, None, None, None, 'Destroyer', None, None, None, None]]"
40,"[[None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, 'Cruiser', 'Cruiser', 'Cruiser'], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, 'Battleship', None, 'Aircraft_Carrier', None, None], ['Destroyer', 'Destroyer', None, None, None, 'Battleship', None, 'Aircraft_Carrier', None, None], [None, None, None, None, None, 'Battleship', None, 'Aircraft_Carrier', None, None], [None, None, None, None, None, 'Battleship', None, 'Aircraft_Carrier', None, None], [None, None, None, None, None, None, None, 'Aircraft_Carrier', None, None], [None, None, 'Submarine', 'Submarine', 'Submarine', None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
47,"[[None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, 'Submarine', None, None, None, None], [None, None, None, None, None, 'Submarine', None, None, None, 'Battleship'], [None, None, None, None, None, 'Submarine', None, None, None, 'Battleship'], ['Cruiser', 'Aircraft_Carrier', None, None, None, None, None, None, None, 'Battleship'], ['Cruiser', 'Aircraft_Carrier', None, None, None, None, None, None, None, 'Battleship'], ['Cruiser', 'Aircraft_Carrier', None, None, None, None, 'Destroyer', 'Destroyer', None, None], [None, 'Aircraft_Carrier', None, None, None, None, None, None, None, None], [None, 'Aircraft_Carrier', None, None, None, None, None, None, None, None]]"
30,"[[None, None, None, None, None, None, None, None, None, None], [None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None, None, None, None], ['Cruiser', None, None, None, None, None, None, None, None, None], ['Cruiser', None, None, None, None, None, None, None, None, None], ['Cruiser', None, None, None, 'Battleship', 'Battleship', 'Battleship', 'Battleship', None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, 'Destroyer', None, None, None, None, None], [None, 'Submarine', 'Submarine', 'Submarine', 'Destroyer', None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
20,"[[None, None, None, None, None, None, None, None, None, None], [None, 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', 'Aircraft_Carrier', None, None, None, None], [None, 'Battleship', 'Battleship', 'Battleship', 'Battleship', 'Submarine', 'Submarine', 'Submarine', None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, None, None, None, None], [None, None, None, None, None, None, 'Cruiser', None, None, None], [None, 'Destroyer', 'Destroyer', None, None, None, 'Cruiser', None, None, None], [None, None, None, None, None, None, 'Cruiser', None, None, None], [None, None, None, None, None, None, None, None, None, None]]"
